,name,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
4276,Fuel,4,2009,2,34,0.09,0.18,0.0,0.04,0.31,66.0,45.0,7.0,45.0,451,0
4277,Tropico 5,9,2015,7,141,0.06,0.16,0.06,0.04,0.31,76.0,17.0,7.1,110.0,758,3
4278,KISS Pinball,12,2001,8,2,0.17,0.12,0.0,0.02,0.31,26.0,7.0,3.8,8.0,799,3
4279,Brothers In Arms: Earned in Blood,13,2005,6,5,0.23,0.07,0.0,0.01,0.31,85.0,41.0,8.6,25.0,100,2
4280,LEGO Legends of Chima: Laval's Journey,10,2013,10,19,0.18,0.1,0.0,0.03,0.31,65.0,5.0,3.6,7.0,182,4
4281,Skylanders: SuperChargers,9,2015,8,4,0.17,0.08,0.0,0.05,0.31,81.0,51.0,3.3,29.0,67,4
4282,7 Wonders II,3,2009,4,105,0.13,0.15,0.0,0.03,0.31,60.0,5.0,,,800,0
4283,Dark Void,4,2010,8,12,0.19,0.09,0.0,0.03,0.31,59.0,69.0,6.0,61.0,753,3
4284,Happy Feet,3,2006,8,39,0.27,0.01,0.0,0.02,0.31,,,0.3,9.0,250,0
4285,Manhunt 2,16,2007,8,2,0.04,0.17,0.0,0.09,0.31,69.0,15.0,8.1,38.0,404,2
4286,Mega Man Maverick Hunter X,16,2005,1,12,0.27,0.01,0.0,0.03,0.31,79.0,34.0,8.3,44.0,48,4
4287,Barbie as The Island Princess,3,2007,10,4,0.28,0.01,0.0,0.02,0.31,,,,,662,0
4288,Star Wars Jedi Knight II: Jedi Outcast,13,0,6,4,0.23,0.07,0.0,0.01,0.31,81.0,24.0,6.8,15.0,67,3
4289,Clash of the Titans,5,2010,8,25,0.09,0.15,0.01,0.05,0.31,41.0,28.0,1.7,17.0,486,3
4290,Mega Man Battle Network 2,8,2002,8,5,0.22,0.08,0.0,0.01,0.31,81.0,15.0,9.0,21.0,48,0
4291,Major League Baseball 2K8,5,2008,0,6,0.28,0.0,0.0,0.03,0.31,67.0,23.0,5.6,8.0,276,0
4292,Pandora's Tower,0,2011,3,0,0.11,0.1,0.08,0.02,0.31,73.0,48.0,8.0,99.0,720,3
4293,Shaun White Snowboarding,6,2008,0,5,0.15,0.12,0.0,0.04,0.31,,,,,12,4
4294,SimAnimals,0,2009,7,7,0.14,0.13,0.0,0.03,0.31,58.0,13.0,2.1,35.0,22,0
4295,Tiger Woods PGA Tour 06,4,2005,0,7,0.28,0.0,0.0,0.02,0.31,71.0,36.0,7.4,8.0,18,0
4296,MySims SkyHeroes,3,2010,8,7,0.2,0.08,0.0,0.02,0.31,,,,,1,1
4297,Jonah Lomu Rugby Challenge,4,2011,0,146,0.09,0.19,0.0,0.03,0.31,73.0,14.0,6.0,8.0,801,0
4298,Midway Arcade Treasures 2,13,2004,5,39,0.24,0.05,0.0,0.01,0.31,74.0,38.0,7.4,7.0,179,2
4299,The Incredible Hulk,0,2008,8,8,0.28,0.01,0.0,0.02,0.31,46.0,21.0,,,142,3
4300,NASCAR Thunder 2003,19,2002,2,7,0.24,0.06,0.0,0.01,0.31,85.0,12.0,6.6,5.0,18,0
4301,Mega Man Zero Collection,3,2010,1,12,0.17,0.01,0.11,0.02,0.31,78.0,15.0,8.9,39.0,802,0
4302,Pro Evolution Soccer 2013,4,2012,0,14,0.08,0.2,0.0,0.03,0.31,82.0,33.0,6.9,77.0,69,0
4303,Star Wars Racer Revenge,6,2002,2,18,0.15,0.12,0.0,0.04,0.31,73.0,34.0,8.5,11.0,167,0
4304,NCAA Final Four 2002,6,2001,0,3,0.15,0.12,0.0,0.04,0.31,52.0,14.0,6.5,8.0,398,0
4305,Cabela's Outdoor Adventures (2009),0,2009,0,57,0.28,0.0,0.0,0.02,0.31,,,7.8,4.0,563,3
4306,Music Maker,6,2001,5,147,0.15,0.12,0.0,0.04,0.31,,,,,803,0
4307,Blade II,6,2002,8,4,0.15,0.12,0.0,0.04,0.31,49.0,21.0,6.1,14.0,804,2
4308,Calvin Tucker's Redneck Jamboree,0,2008,5,63,0.28,0.0,0.0,0.02,0.31,26.0,6.0,,,674,4
4309,TRON: Evolution,4,2010,8,32,0.24,0.05,0.0,0.02,0.31,58.0,51.0,6.0,41.0,489,3
4310,Math Play,3,2006,4,5,0.28,0.0,0.0,0.02,0.31,,,,,805,0
4311,Bruce Lee: Quest of the Dragon,13,2002,9,20,0.23,0.07,0.0,0.01,0.31,32.0,24.0,2.4,10.0,806,3
4312,Disney's The Emperor's New Groove,12,2000,1,3,0.17,0.12,0.0,0.02,0.31,66.0,8.0,7.2,6.0,807,0
4313,Dragon Ball Z: Battle of Z,5,2014,9,25,0.1,0.1,0.06,0.04,0.31,54.0,32.0,5.3,103.0,808,3
4314,Disney's Stitch: Experiment 626,6,2002,8,3,0.15,0.12,0.0,0.04,0.31,59.0,17.0,7.8,4.0,337,0
4315,Orphen: Scion of Sorcery,6,2000,3,4,0.15,0.12,0.0,0.04,0.31,54.0,15.0,5.8,8.0,809,3
4316,NBA Live 08,16,2007,0,7,0.28,0.0,0.0,0.02,0.31,73.0,11.0,6.2,5.0,35,0
4317,Star Wars Episode III: Revenge of the Sith,3,2005,8,5,0.25,0.03,0.0,0.02,0.3,73.0,22.0,7.8,19.0,12,4
4318,Ultimate Spider-Man,8,2005,8,4,0.22,0.08,0.0,0.01,0.3,62.0,4.0,7.3,12.0,67,4
4319,Midtown Madness 3,13,2003,2,1,0.23,0.07,0.0,0.01,0.3,76.0,41.0,8.3,30.0,474,0
4320,Shrek Swamp Kart Speedway,8,2002,2,62,0.22,0.08,0.0,0.01,0.3,27.0,5.0,8.9,19.0,810,0
4321,Contra 4,3,2007,6,14,0.28,0.0,0.01,0.02,0.3,83.0,38.0,8.4,45.0,278,3
4322,Spyro: Attack of the Rhynocs,8,2003,1,20,0.22,0.08,0.0,0.01,0.3,72.0,13.0,7.5,15.0,80,0
4323,Monsters vs. Aliens,5,2009,8,4,0.21,0.05,0.0,0.04,0.3,66.0,18.0,4.5,4.0,185,4
4324,NASCAR 2011: The Game,4,2011,2,4,0.29,0.0,0.0,0.02,0.3,62.0,24.0,4.1,14.0,452,0
4325,BlazBlue: Chrono Phantasma,5,2013,9,148,0.14,0.0,0.14,0.03,0.3,83.0,16.0,8.3,64.0,494,3
4326,Kingdoms of Amalur: Reckoning,14,2012,3,7,0.14,0.13,0.0,0.03,0.3,81.0,25.0,6.6,1097.0,440,2
4327,Mario Party: Star Rush,10,2016,5,0,0.08,0.13,0.08,0.02,0.3,68.0,37.0,6.8,16.0,208,0
4328,Karaoke Revolution Party,6,2005,5,14,0.15,0.12,0.0,0.04,0.3,78.0,25.0,,,58,4
4329,Burnout,19,2002,2,30,0.23,0.06,0.0,0.01,0.3,78.0,18.0,7.9,18.0,139,0
4330,Lizzie McGuire 3: Homecoming Havoc,8,2005,1,32,0.22,0.08,0.0,0.01,0.3,59.0,6.0,,,342,0
4331,Chaos Legion,6,2003,8,12,0.15,0.12,0.0,0.04,0.3,65.0,34.0,8.2,58.0,48,3
4332,Charlie and the Chocolate Factory,8,2005,10,58,0.22,0.08,0.0,0.01,0.3,36.0,5.0,3.8,6.0,759,0
4333,Neopets: The Darkest Faerie,6,2005,10,3,0.15,0.12,0.0,0.04,0.3,61.0,18.0,8.5,30.0,702,4
4334,Naruto Shippuden: Ultimate Ninja Storm 4,17,2016,9,25,0.21,0.07,0.0,0.03,0.3,81.0,11.0,8.5,51.0,325,3
4335,Batman: Arkham VR,9,2016,8,19,0.25,0.0,0.0,0.06,0.3,75.0,59.0,7.3,89.0,54,2
4336,24: The Game,6,2006,10,3,0.15,0.12,0.0,0.04,0.3,62.0,53.0,8.2,40.0,811,2
4337,The Dukes of Hazzard II: Daisy Dukes It Out,12,0,2,53,0.17,0.11,0.0,0.02,0.3,53.0,5.0,,,812,0
4338,The King of Fighters XIII,5,2011,9,61,0.17,0.06,0.04,0.03,0.3,77.0,26.0,8.2,76.0,773,3
4339,Sniper Elite 3,4,2014,6,11,0.16,0.12,0.0,0.03,0.3,,,6.6,26.0,248,2
4340,Lego Batman 3: Beyond Gotham,22,2014,8,19,0.05,0.19,0.0,0.07,0.3,,,7.7,12.0,182,4
4341,Tom Clancy's Splinter Cell 3D,10,2011,8,5,0.14,0.07,0.07,0.02,0.3,53.0,32.0,5.5,26.0,12,3
4342,Magna Carta 2,4,2009,3,149,0.13,0.07,0.07,0.02,0.3,69.0,49.0,7.0,57.0,813,3
4343,Looney Tunes: Duck Amuck,3,2007,8,19,0.28,0.0,0.0,0.02,0.3,66.0,16.0,,,278,0
4344,Romance of the Three Kingdoms VIII,6,2002,11,48,0.05,0.04,0.19,0.01,0.3,77.0,14.0,8.9,17.0,393,0
4345,Hard Hitter Tennis,6,2001,0,116,0.15,0.11,0.0,0.04,0.3,,,,,814,0
4346,F1 2013,4,2013,2,34,0.01,0.27,0.0,0.02,0.3,79.0,29.0,6.6,33.0,294,0
4347,Crazy Taxi: Catch a Ride,8,2003,2,28,0.21,0.08,0.0,0.01,0.3,48.0,14.0,5.9,8.0,815,0
4348,Final Fantasy XI: Wings of the Goddess,4,2007,3,15,0.26,0.0,0.02,0.02,0.3,63.0,4.0,5.8,5.0,46,3
4349,PowerUp Heroes,4,2011,9,5,0.18,0.09,0.0,0.03,0.3,61.0,13.0,7.5,10.0,12,4
4350,Jonas,3,2009,10,32,0.27,0.0,0.0,0.02,0.3,45.0,4.0,,,217,0
4351,Rayman 2: Revolution,6,2000,1,5,0.15,0.11,0.0,0.04,0.3,90.0,16.0,8.2,42.0,12,0
4352,One Piece Unlimited Cruise SP,10,2011,8,25,0.0,0.0,0.3,0.0,0.3,46.0,20.0,7.3,14.0,247,1
4353,Madden NFL 13,22,2012,0,7,0.28,0.0,0.0,0.02,0.3,63.0,6.0,7.3,38.0,57,0
4354,Army Men: Air Attack 2,12,2000,8,113,0.17,0.11,0.0,0.02,0.3,74.0,8.0,5.3,4.0,731,3
4355,NBA Live 2003,19,0,0,7,0.23,0.06,0.0,0.01,0.3,82.0,11.0,8.2,5.0,35,0
4356,Stranglehold,5,2007,6,39,0.24,0.02,0.0,0.03,0.3,77.0,22.0,7.9,48.0,162,2
4357,Pride FC: Fighting Championships,6,2003,9,28,0.15,0.11,0.0,0.04,0.3,73.0,19.0,8.6,7.0,586,2
4358,Eternal Ring,6,2000,3,5,0.1,0.07,0.1,0.03,0.3,62.0,13.0,5.3,9.0,163,3
4359,Resident Evil Archives: Resident Evil,0,2008,8,12,0.16,0.04,0.08,0.02,0.3,76.0,11.0,8.9,41.0,48,2
4360,Dynasty Warriors 6,4,2007,8,48,0.15,0.06,0.06,0.02,0.3,60.0,42.0,7.4,22.0,188,3
4361,Silent Hill: Shattered Memories,16,2010,8,14,0.09,0.13,0.01,0.07,0.3,73.0,28.0,7.5,43.0,625,2
4362,Dance Dance Revolution Universe 3,4,2008,7,14,0.28,0.0,0.0,0.02,0.3,65.0,6.0,7.7,7.0,69,0
4363,Showdown: Legends of Wrestling,6,2004,9,30,0.15,0.11,0.0,0.04,0.3,55.0,24.0,6.1,7.0,310,3
4364,Sword Art Online: Hollow Fragment,22,2014,3,25,0.0,0.0,0.3,0.0,0.3,67.0,28.0,7.6,131.0,247,3
4365,Imagine: Family Doctor,3,2009,7,5,0.27,0.01,0.0,0.02,0.3,,,,,816,0
4366,Full Spectrum Warrior,6,2005,11,28,0.15,0.11,0.0,0.04,0.3,74.0,24.0,8.0,13.0,93,2
4367,The Sims 2: Pets,6,2006,7,7,0.02,0.01,0.0,0.27,0.3,68.0,27.0,8.0,25.0,89,3
4368,Finding Nemo: The Continuing Adventures,8,2004,8,28,0.21,0.08,0.0,0.01,0.3,,,,,217,0
4369,Spirit: Stallion of the Cimarron,8,2002,1,28,0.21,0.08,0.0,0.01,0.3,46.0,5.0,,,817,0
4370,MySims Party,3,2009,7,7,0.15,0.12,0.0,0.03,0.3,64.0,9.0,,,107,0
4371,Fist of the North Star: Ken's Rage 2,5,2012,9,48,0.0,0.0,0.3,0.0,0.3,49.0,19.0,7.0,19.0,506,2
4372,Shark Tale,19,2004,8,4,0.23,0.06,0.0,0.01,0.3,69.0,23.0,,,142,0
4373,MLB SlugFest Loaded,6,2004,0,39,0.14,0.11,0.0,0.04,0.3,77.0,30.0,9.5,4.0,622,3
4374,Squinkies,3,2011,5,4,0.26,0.02,0.0,0.02,0.3,,,,,502,0
4375,Rapala Pro Bass Fishing 2010,0,2010,0,4,0.22,0.05,0.0,0.03,0.3,,,,,563,0
4376,Teenage Mutant Ninja Turtles,13,2003,8,14,0.22,0.06,0.0,0.01,0.3,56.0,22.0,8.4,9.0,69,0
4377,Capcom Classics Collection Remixed,16,2006,5,12,0.27,0.0,0.0,0.02,0.3,72.0,37.0,7.0,5.0,80,3
4378,1701 A.D.,14,2006,7,41,0.0,0.25,0.0,0.04,0.3,79.0,30.0,8.3,38.0,818,4
4379,Lego Star Wars: The Force Awakens,17,2016,8,19,0.14,0.13,0.0,0.02,0.3,76.0,11.0,7.0,18.0,182,4
4380,Little Deviants,22,2011,1,3,0.14,0.12,0.0,0.04,0.3,57.0,62.0,5.5,53.0,387,4
4381,Spider-Man 3,16,2007,1,4,0.01,0.23,0.0,0.05,0.3,52.0,7.0,7.4,9.0,6,3
4382,AMF Bowling 2004,13,2003,0,131,0.22,0.06,0.0,0.01,0.3,48.0,6.0,4.4,8.0,1,1
4383,Shrek the Third,3,0,8,4,0.26,0.01,0.0,0.02,0.3,70.0,16.0,6.5,4.0,67,0
4384,Radiant Historia,3,2010,3,73,0.19,0.0,0.09,0.01,0.29,85.0,30.0,9.0,81.0,355,4
4385,Sorcery,5,2012,8,3,0.14,0.11,0.0,0.05,0.29,70.0,52.0,7.3,57.0,819,4
4386,Imagine: Makeup Artist,3,2020,7,5,0.27,0.0,0.0,0.02,0.29,,,,,12,0
4387,Harry Potter and the Order of the Phoenix,4,2007,8,7,0.24,0.03,0.0,0.02,0.29,68.0,38.0,6.8,20.0,107,4
4388,Grandia II,6,2002,3,5,0.14,0.11,0.0,0.04,0.29,71.0,19.0,8.6,31.0,9,3
4389,Shaun White Snowboarding: World Stage,0,2009,0,5,0.24,0.03,0.0,0.02,0.29,72.0,33.0,8.7,30.0,12,0
4390,Spider-Man: Friend or Foe,4,2007,8,4,0.26,0.01,0.0,0.02,0.29,60.0,51.0,6.3,26.0,68,4
4391,Guitar Hero: Van Halen,4,2009,5,4,0.16,0.1,0.0,0.03,0.29,57.0,34.0,5.8,17.0,820,3
4392,Dreamworks Madagascar Kartz,5,2009,2,4,0.19,0.07,0.0,0.04,0.29,,,,,801,0
4393,Batman: The Brave and the Bold the Videogame,3,2010,8,19,0.23,0.04,0.0,0.02,0.29,74.0,14.0,8.0,8.0,278,4
4394,The Sims 2,14,2004,7,7,0.02,0.24,0.0,0.04,0.29,90.0,61.0,8.8,676.0,89,3
4395,Phineas and Ferb Ride Again,3,2010,8,32,0.24,0.03,0.0,0.02,0.29,,,,,217,0
4396,Need for Speed Underground,8,2003,2,7,0.21,0.08,0.0,0.01,0.29,77.0,9.0,8.2,25.0,643,0
4397,Def Jam Rapstar,4,2010,5,14,0.25,0.02,0.0,0.02,0.29,74.0,36.0,5.4,9.0,779,3
4398,Outlaw Golf,13,2002,0,62,0.22,0.06,0.0,0.01,0.29,72.0,23.0,6.9,9.0,821,3
4399,MySims SkyHeroes,0,2010,8,7,0.16,0.1,0.0,0.03,0.29,67.0,9.0,5.2,5.0,22,4
4400,Mini Ninjas,4,2009,8,21,0.12,0.14,0.0,0.03,0.29,73.0,44.0,8.4,38.0,126,4
4401,Lupin the 3rd: Treasure of the Sorcerer King,6,2002,10,11,0.02,0.02,0.25,0.01,0.29,67.0,16.0,,,822,3
4402,The LEGO Movie Videogame,22,2014,8,19,0.04,0.19,0.0,0.07,0.29,,,5.6,14.0,182,4
4403,Ben 10 Alien Force: Vilgax Attacks,6,2009,8,66,0.11,0.03,0.0,0.15,0.29,,,7.0,4.0,211,4
4404,NBA Street V3,19,2005,0,7,0.23,0.06,0.0,0.01,0.29,88.0,36.0,8.4,16.0,35,0
4405,Nicktoons: Battle for Volcano Island,3,2006,8,28,0.27,0.0,0.0,0.02,0.29,59.0,6.0,,,493,0
4406,WinBack: Covert Operations,6,2000,6,116,0.14,0.11,0.0,0.04,0.29,66.0,11.0,7.7,20.0,188,3
4407,Syphon Filter: Dark Mirror,16,2006,6,3,0.26,0.01,0.0,0.03,0.29,87.0,58.0,9.0,118.0,436,2
4408,Invizimals: Shadow Zone,16,2010,11,3,0.05,0.16,0.0,0.08,0.29,,,9.0,4.0,471,4
4409,Glory of Heracles,3,2008,3,0,0.19,0.0,0.08,0.01,0.29,69.0,23.0,7.3,18.0,554,4
4410,Up,4,2009,8,28,0.2,0.07,0.0,0.03,0.29,61.0,18.0,6.8,6.0,172,4
4411,Modnation Racers: Road Trip,22,2012,2,3,0.15,0.09,0.0,0.04,0.29,62.0,51.0,6.4,69.0,313,0
4412,NBA Live 06,4,2005,0,7,0.27,0.0,0.0,0.02,0.29,64.0,35.0,5.6,16.0,35,0
4413,ExerBeat,0,2010,0,25,0.1,0.16,0.0,0.03,0.29,60.0,9.0,7.6,5.0,145,0
4414,Need for Speed: Most Wanted,14,2005,2,7,0.02,0.23,0.0,0.04,0.29,82.0,19.0,8.5,525.0,168,3
4415,Front Mission Evolved,5,2010,6,15,0.09,0.06,0.11,0.03,0.29,58.0,42.0,6.0,30.0,105,3
4416,Ultimate Marvel vs. Capcom 3,22,2011,9,12,0.17,0.08,0.0,0.04,0.29,80.0,48.0,7.7,93.0,48,3
4417,Little King's Story,0,2009,11,61,0.14,0.1,0.02,0.02,0.29,87.0,50.0,8.8,86.0,605,3
4418,Dynasty Warriors: Strikeforce,5,2009,8,48,0.11,0.07,0.07,0.03,0.29,64.0,27.0,7.3,15.0,188,3
4419,Alvin and the Chipmunks: The Squeakquel,3,2009,5,35,0.27,0.0,0.0,0.02,0.29,,,,,428,0
4420,NieR,4,2010,3,15,0.13,0.1,0.04,0.02,0.29,67.0,60.0,8.3,126.0,267,2
4421,Zoo Tycoon 2 DS,3,2008,11,28,0.24,0.03,0.0,0.02,0.29,60.0,17.0,5.4,7.0,217,0
4422,Area 51,13,2005,6,39,0.22,0.06,0.0,0.01,0.29,72.0,43.0,8.1,16.0,575,2
4423,Deadpool,9,2015,8,4,0.14,0.11,0.0,0.05,0.29,60.0,11.0,5.7,68.0,72,2
4424,UEFA Euro 2016,9,2016,0,14,0.0,0.22,0.04,0.04,0.29,72.0,7.0,6.6,8.0,69,0
4425,Imagine: Fashion Designer World Tour,3,2009,7,5,0.27,0.0,0.0,0.02,0.29,,,,,137,0
4426,Wanted: Weapons of Fate,5,2009,6,19,0.14,0.1,0.01,0.04,0.29,61.0,56.0,7.1,25.0,616,2
4427,Mega Man X8,6,2004,1,12,0.14,0.11,0.0,0.04,0.29,68.0,23.0,8.5,63.0,570,0
4428,The Chronicles of Riddick: Assault on Dark Athena,4,2009,6,10,0.16,0.1,0.0,0.03,0.29,82.0,67.0,8.2,73.0,532,2
4429,Ford Mustang: The Legend Lives,6,2005,2,2,0.14,0.11,0.0,0.04,0.29,58.0,5.0,7.3,8.0,452,0
4430,TouchMaster: Connect,3,2010,4,19,0.1,0.16,0.0,0.03,0.29,,,,,823,0
4431,FlatOut: Head On,16,2008,2,71,0.13,0.1,0.0,0.06,0.29,74.0,28.0,8.2,21.0,726,3
4432,Duel Masters: Sempai Legends,8,2003,5,10,0.21,0.08,0.0,0.01,0.29,69.0,19.0,8.0,5.0,824,0
4433,Marvel Super Hero Squad,6,2009,9,28,0.14,0.11,0.0,0.04,0.29,,,,,166,4
4434,John Deere: Harvest in the Heartland,3,2007,7,5,0.23,0.03,0.0,0.02,0.29,43.0,7.0,,,375,0
4435,Harvest Moon: Magical Melody,0,2008,7,61,0.23,0.03,0.0,0.02,0.29,69.0,14.0,8.8,17.0,456,0
4436,Resident Evil: Revelations 2,5,2015,8,12,0.06,0.05,0.16,0.02,0.29,,,6.8,48.0,48,2
4437,Heroes of the Pacific,6,2005,7,34,0.14,0.11,0.0,0.04,0.29,76.0,31.0,8.4,15.0,825,3
4438,Prince of Persia: Rival Swords,0,2007,8,5,0.24,0.02,0.0,0.02,0.29,70.0,30.0,7.7,21.0,52,3
4439,The Lord of the Rings: The Third Age,19,2004,3,7,0.22,0.06,0.0,0.01,0.29,74.0,25.0,7.8,19.0,107,3
4440,Trace Memory,3,2005,10,0,0.15,0.01,0.12,0.01,0.29,70.0,51.0,8.1,42.0,605,3
4441,X-Men Legends II: Rise of Apocalypse,16,2005,3,4,0.25,0.01,0.0,0.02,0.29,84.0,30.0,8.2,43.0,67,3
4442,Nicktoons: Battle for Volcano Island,19,0,8,53,0.22,0.06,0.0,0.01,0.29,,,7.0,4.0,410,0
4443,Borderlands: The Pre-Sequel,14,2014,6,2,0.11,0.15,0.0,0.02,0.29,75.0,55.0,6.2,703.0,499,2
4444,Madden NFL 08,13,2007,0,7,0.22,0.06,0.0,0.01,0.29,76.0,6.0,6.0,4.0,57,0
4445,Trauma Center: New Blood,0,2007,7,0,0.22,0.04,0.01,0.02,0.29,77.0,43.0,8.0,20.0,355,3
4446,Starhawk,5,2012,8,3,0.18,0.05,0.03,0.03,0.29,77.0,71.0,7.8,188.0,826,3
4447,Pirates of the Caribbean,13,2003,3,5,0.22,0.06,0.0,0.01,0.29,65.0,30.0,7.4,27.0,827,3
4448,FIFA Soccer 13,10,2012,8,7,0.06,0.2,0.0,0.03,0.29,68.0,4.0,3.7,16.0,22,0
4449,Ace Combat: Joint Assault,16,2010,7,25,0.06,0.05,0.15,0.03,0.29,71.0,30.0,7.2,12.0,395,3
4450,The BIGS 2,0,2009,0,2,0.26,0.01,0.0,0.02,0.29,68.0,5.0,8.5,6.0,273,4
4451,Shrek: Forever After,0,2010,1,4,0.18,0.09,0.0,0.03,0.29,,,,,432,4
4452,Turning Point: Fall of Liberty,4,2008,6,34,0.23,0.04,0.0,0.02,0.29,43.0,44.0,6.8,87.0,132,3
4453,Karaoke Revolution Glee: Volume 3,0,2011,5,14,0.23,0.04,0.0,0.02,0.29,,,,,685,3
4454,Sonic Boom: Shattered Crystal,10,2014,8,8,0.17,0.09,0.0,0.03,0.29,47.0,21.0,6.3,160.0,523,0
4455,Shrek Super Party,6,2002,5,62,0.14,0.11,0.0,0.04,0.29,30.0,4.0,5.1,17.0,74,0
4456,MLB Power Pros,0,2007,0,14,0.23,0.0,0.04,0.02,0.29,83.0,12.0,8.4,45.0,69,0
4457,Mah Jong Quest: Expeditions,3,2007,4,135,0.02,0.25,0.0,0.01,0.29,,,,,828,0
4458,"Sakura Wars: So Long, My Love",6,2005,3,8,0.07,0.05,0.15,0.02,0.29,81.0,15.0,7.3,26.0,437,3
4459,Dynasty Tactics,6,2002,11,48,0.06,0.05,0.16,0.02,0.29,79.0,14.0,8.1,31.0,393,3
4460,Call of Juarez: The Cartel,5,2011,6,5,0.12,0.12,0.0,0.05,0.29,45.0,42.0,5.5,74.0,171,2
4461,Sesame Street: Cookie's Counting Carnival,0,2010,5,19,0.27,0.0,0.0,0.02,0.29,,,,,375,7
4462,Angry Birds Star Wars,5,2013,11,4,0.1,0.14,0.0,0.05,0.29,49.0,6.0,3.6,23.0,293,0
4463,Metal Gear Solid V: Ground Zeroes,17,2014,8,14,0.15,0.11,0.0,0.02,0.29,76.0,13.0,5.4,348.0,45,2
4464,SimCity 4,14,2003,7,7,0.01,0.24,0.0,0.03,0.29,84.0,36.0,8.7,268.0,89,0
4465,Puzzle Quest: Challenge of the Warlords,0,2007,4,66,0.26,0.0,0.0,0.02,0.29,71.0,17.0,6.2,5.0,556,4
4466,Surf's Up,6,2007,0,5,0.14,0.11,0.0,0.04,0.29,60.0,4.0,,,52,4
4467,Looney Tunes Racing,12,2000,2,52,0.16,0.11,0.0,0.02,0.29,71.0,11.0,,,829,0
4468,Disgaea 5: Alliance of Vengeance,9,2015,3,98,0.11,0.08,0.06,0.04,0.29,80.0,43.0,8.1,173.0,577,3
4469,Sengoku Basara: Samurai Heroes,0,2010,8,12,0.06,0.01,0.2,0.01,0.29,65.0,18.0,8.8,13.0,48,3
4470,Rayman 3: Hoodlum Havoc,6,2003,1,5,0.14,0.11,0.0,0.04,0.29,76.0,21.0,8.6,38.0,12,0
4471,Warriors Orochi 2,16,2008,8,48,0.06,0.0,0.22,0.01,0.29,56.0,14.0,7.5,4.0,188,3
4472,Feel the Magic XY/XX,3,2004,4,8,0.17,0.0,0.1,0.02,0.29,75.0,55.0,8.1,18.0,125,3
4473,Psi-Ops: The Mindgate Conspiracy,6,2004,6,39,0.14,0.11,0.0,0.04,0.29,84.0,46.0,8.9,27.0,162,2
4474,Neopets Puzzle Adventure,3,2008,4,12,0.26,0.0,0.0,0.02,0.29,70.0,12.0,,,830,0
4475,Dead Rising: Chop Till You Drop,0,2009,8,12,0.15,0.07,0.05,0.02,0.29,61.0,30.0,6.5,35.0,91,2
4476,Purr Pals,0,2008,7,41,0.26,0.0,0.0,0.02,0.29,,,,,659,0
4477,Spyro: A Hero's Tail,19,2004,1,23,0.22,0.06,0.0,0.01,0.29,62.0,13.0,8.3,10.0,103,0
4478,NASCAR 08,4,2007,2,7,0.26,0.0,0.0,0.02,0.29,59.0,29.0,5.2,30.0,57,0
4479,World of Tanks,14,2011,6,150,0.0,0.23,0.0,0.05,0.29,80.0,38.0,3.7,1466.0,831,3
4480,Links 2004,13,2003,0,1,0.21,0.06,0.0,0.01,0.29,80.0,41.0,9.0,9.0,459,0
4481,Majin and the Forsaken Kingdom,5,2010,10,25,0.09,0.13,0.01,0.05,0.29,72.0,49.0,7.9,35.0,486,3
4482,Assassin's Creed IV: Black Flag,18,2013,8,5,0.17,0.09,0.0,0.03,0.29,86.0,5.0,7.7,207.0,12,2
4483,Earthworm Jim,8,2001,1,102,0.2,0.08,0.0,0.01,0.29,72.0,10.0,5.7,6.0,832,0
4484,Tales of Phantasia,8,2003,3,0,0.08,0.03,0.17,0.01,0.29,76.0,29.0,8.1,24.0,32,4
4485,Bratz: Super Babyz,3,2008,8,28,0.26,0.0,0.0,0.02,0.28,50.0,4.0,,,694,0
4486,Monster 4x4: Masters of Metal,6,2003,2,5,0.14,0.11,0.0,0.04,0.28,48.0,9.0,8.3,13.0,12,0
4487,SingStar Country,6,2008,5,3,0.14,0.11,0.0,0.04,0.28,75.0,13.0,,,223,3
4488,Hot Shots Golf: World Invitational,5,2012,0,3,0.0,0.0,0.28,0.0,0.28,,,7.9,9.0,130,0
4489,Disney's Extreme Skate Adventure,8,2003,0,4,0.2,0.08,0.0,0.01,0.28,70.0,6.0,,,67,0
4490,Dragon Ball GT: Transformation,8,2005,8,10,0.2,0.08,0.0,0.01,0.28,69.0,12.0,8.2,26.0,244,4
4491,Battlefield: Hardline,4,2015,6,7,0.17,0.09,0.0,0.03,0.28,,,4.1,65.0,189,2
4492,FIFA 15,14,2014,0,7,0.0,0.27,0.0,0.02,0.28,82.0,9.0,4.2,383.0,18,0
4493,The Warriors,13,2005,8,2,0.21,0.06,0.0,0.01,0.28,85.0,55.0,8.2,21.0,106,2
4494,Shadow Hearts,6,2001,3,39,0.09,0.07,0.1,0.02,0.28,73.0,24.0,8.8,55.0,833,2
4495,Dragon Ball Z: Budokai Tenkaichi 2,0,2006,9,10,0.24,0.03,0.0,0.02,0.28,72.0,37.0,8.5,40.0,256,3
4496,Haven: Call of the King,6,0,1,39,0.14,0.11,0.0,0.04,0.28,69.0,26.0,6.9,15.0,50,3
4497,Street Hoops,13,2002,0,4,0.21,0.06,0.0,0.01,0.28,58.0,22.0,8.0,4.0,427,3
