,name,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
5813,EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,73.0,34.0,8.0,5.0,SCEE,E
5814,You Don't Know Jack,PS3,2011,Misc,THQ,0.16,0.0,0.0,0.01,0.18,82.0,11.0,7.3,18.0,"Jellyvision, Iron Galaxy Studios",T
5815,Chuck E. Cheese's Party Games,DS,2010,Misc,UFO Interactive,0.17,0.0,0.0,0.01,0.18,,,,,UFO Interactive,E
5816,Twisted Metal: Small Brawl,PS,0,Action,Unknown,0.1,0.07,0.0,0.01,0.18,51.0,14.0,7.6,49.0,Incognito Inc.,T
5817,Otomedius Excellent,X360,0,Shooter,Unknown,0.13,0.0,0.04,0.01,0.18,48.0,8.0,8.1,16.0,Konami,T
5818,Charlie and the Chocolate Factory,GC,2005,Adventure,Global Star,0.14,0.04,0.0,0.0,0.18,39.0,16.0,3.2,6.0,"High Voltage Software, Backbone Entertainment",E
5819,Armored Core: Last Raven,PS2,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,16.0,8.9,14.0,From Software,T
5820,Burnout Legends,DS,2005,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,38.0,12.0,6.0,59.0,Visual Impact,E
5821,Tomb Raider: Underworld,PS2,2009,Action,Eidos Interactive,0.09,0.04,0.0,0.05,0.18,,,5.8,30.0,Crystal Dynamics,T
5822,College Hoops 2K7,PS3,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,9.0,7.1,8.0,2K Sports,E
5823,Hello Kitty: Birthday Adventures,DS,2010,Adventure,Namco Bandai Games,0.06,0.1,0.0,0.02,0.18,,,,,OneNine Studios,E
5824,Escape The Museum,DS,2010,Adventure,Astragon,0.04,0.12,0.0,0.02,0.18,,,,,Gogii Games,E
5825,K-1 World Grand Prix,PS2,2002,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18,67.0,24.0,9.0,7.0,Konami,T
5826,Juiced,XB,2005,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68.0,39.0,9.1,15.0,Juice Games,T
5827,Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.01,0.05,0.01,0.18,38.0,14.0,3.0,12.0,"Eighting, Takara Tomy",E10+
5828,Looney Tunes: Back in Action,GBA,2003,Platform,Electronic Arts,0.13,0.05,0.0,0.0,0.18,47.0,7.0,,,Warthog,E
5829,Shaun White Skateboarding,Wii,2010,Sports,Ubisoft,0.13,0.03,0.0,0.01,0.18,59.0,6.0,,,Ubisoft Montreal,E10+
5830,DiRT Showdown,PS3,2012,Racing,Codemasters,0.02,0.12,0.0,0.03,0.18,75.0,27.0,6.3,43.0,Codemasters,E10+
5831,Virtua Tennis,GBA,2002,Sports,Atari,0.13,0.05,0.0,0.0,0.18,83.0,14.0,,,Altron,E
5832,Cabela's Big Game Hunter: Hunting Party,X360,2011,Sports,Activision,0.16,0.0,0.0,0.02,0.18,,,5.0,4.0,,
5833,Sonic Riders: Zero Gravity,PS2,2008,Racing,Sega,0.09,0.07,0.0,0.02,0.18,56.0,16.0,8.3,27.0,Sonic Team,E
5834,UFC: Sudden Impact,PS2,2004,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,54.0,29.0,7.7,7.0,Opus,T
5835,NBA Hoopz,PS2,2001,Sports,Midway Games,0.09,0.07,0.0,0.02,0.18,63.0,10.0,,,Eurocom Entertainment Software,E
5836,ESPN X Games Skateboarding,GBA,2001,Sports,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18,,,,,Konami Computer Entertainment Hawaii,E
5837,Nancy Drew: The Hidden Staircase,DS,2008,Adventure,THQ,0.16,0.0,0.0,0.01,0.18,,,6.0,6.0,Gorilla Systems,E
5838,Speedball 2100,PS,2000,Sports,Empire Interactive,0.1,0.07,0.0,0.01,0.18,60.0,5.0,,,Bitmap Brothers,E
5839,Full Auto 2: Battlelines,PS3,2006,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0,Pseudo Interactive,T
5840,College Hoops 2K8,X360,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,21.0,6.9,16.0,Visual Concepts,E
5841,How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.03,0.0,0.02,0.18,51.0,18.0,7.0,6.0,Etranges Libellules,E10+
5842,Backyard Basketball,GBA,2004,Sports,Atari,0.13,0.05,0.0,0.0,0.18,,,,,Mistic Software,E
5843,Madden NFL 09,XB,2008,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,,,5.5,6.0,EA Tiburon,E
5844,Dynasty Warriors: Gundam 3,X360,2010,Action,Tecmo Koei,0.11,0.03,0.02,0.01,0.18,65.0,27.0,7.8,20.0,Koei Tecmo Games,T
5845,NHL 2004,XB,2003,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85.0,21.0,6.5,31.0,EA Black Box,E
5846,Back to the Future: The Game,PS4,2015,Adventure,Telltale Games,0.1,0.05,0.0,0.03,0.18,,,7.1,18.0,Telltale Games,T
5847,Namco Museum: 50th Anniversary,XB,2005,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18,62.0,23.0,,,Backbone Vancouver,E10+
5848,Monster 4x4: Stunt Racer,Wii,2009,Racing,Ubisoft,0.16,0.0,0.0,0.01,0.18,,,5.2,9.0,Ubisoft,E
5849,Velvet Assassin,X360,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56.0,46.0,7.1,55.0,"Replay Studios, ML Enterprises",M
5850,NFL 2K2,XB,2002,Sports,Sega,0.13,0.04,0.0,0.01,0.18,87.0,18.0,,,Visual Concepts,E
5851,MindJack,PS3,2011,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,31.0,1.7,46.0,FeelPlus,M
5852,Marvel Super Hero Squad: Comic Combat,X360,2011,Action,THQ,0.13,0.04,0.0,0.01,0.18,,,,,THQ,E10+
5853,NBA Starting Five,PS2,0,Sports,Unknown,0.09,0.07,0.0,0.02,0.18,53.0,10.0,7.3,7.0,Konami,E
5854,NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.18,59.0,27.0,6.1,70.0,EA Sports,E
5855,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.14,0.02,0.0,0.01,0.18,58.0,15.0,7.8,6.0,TOSE,T
5856,Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.18,38.0,34.0,5.6,37.0,"Team Ninja, Tecmo",M
5857,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.01,0.17,91.0,36.0,7.1,2318.0,From Software,T
5858,The Suffering: Ties That Bind,PS2,2005,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75.0,37.0,8.0,23.0,Surreal Software,M
5859,EyeToy: Kinetic,PS2,2005,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,78.0,32.0,8.3,11.0,SCEE London Studio,E
5860,Fancy Nancy: Tea Party Time!,DS,2010,Adventure,THQ,0.16,0.0,0.0,0.01,0.17,,,,,Webfoot Technologies,E
5861,Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,73.0,26.0,7.0,151.0,Microsoft Game Studios,E10+
5862,Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,15.0,4.6,5.0,3DO,T
5863,Cabela's Adventure Camp,Wii,2011,Misc,Activision,0.14,0.02,0.0,0.02,0.17,,,,,Cauldron Ltd.,E
5864,SEGA Bass Fishing Duel,PS2,2002,Sports,Sega,0.09,0.07,0.0,0.02,0.17,68.0,13.0,,,Wow Entertainment,E
5865,Teen Titans,GBA,0,Action,Unknown,0.13,0.05,0.0,0.0,0.17,61.0,9.0,,,Artificial Mind and Movement,E10+
5866,Sports Illustrated for Kids: Baseball,GBA,2001,Sports,BAM! Entertainment,0.12,0.05,0.0,0.0,0.17,39.0,4.0,,,Sennari Interactive,E
5867,Mark Davis Pro Bass Challenge,PS2,2002,Sports,Natsume,0.09,0.07,0.0,0.02,0.17,,,,,Sims,E
5868,Rugrats: Royal Ransom,GC,2002,Platform,THQ,0.13,0.03,0.0,0.0,0.17,,,6.7,6.0,Avalanche Software,E
5869,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,63.0,5.0,7.9,12.0,KCET,E
5870,Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,12.0,4.5,6.0,3DO,T
5871,Rapala Fishing Frenzy 2009,PS3,2008,Sports,Activision,0.16,0.0,0.0,0.01,0.17,31.0,4.0,4.4,9.0,FUN Labs,E
5872,Petz: Horseshoe Ranch,DS,2009,Adventure,Ubisoft,0.16,0.0,0.0,0.01,0.17,,,,,,
5873,Open Season,GC,2006,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17,59.0,6.0,,,Ubisoft,E10+
5874,Ridge Racer,PSV,2011,Racing,Namco Bandai Games,0.03,0.07,0.05,0.02,0.17,44.0,39.0,3.7,59.0,"Namco Bandai Games, Cellius",E10+
5875,Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0.0,0.0,0.01,0.17,61.0,19.0,4.0,6.0,2K Sports,E
5876,World Championship Poker,GBA,2004,Misc,Crave Entertainment,0.12,0.05,0.0,0.0,0.17,66.0,5.0,,,Sensory Sweep,E
5877,Major League Baseball 2K6,GC,2006,Sports,Take-Two Interactive,0.13,0.03,0.0,0.0,0.17,66.0,8.0,,,Kush Games,E
5878,WordJong Party,Wii,2008,Puzzle,Destineer,0.16,0.0,0.0,0.01,0.17,,,,,Magellan Interactive,E
5879,Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,73.0,15.0,7.4,10.0,Namco,E
5880,Race Pro,X360,2009,Racing,Atari,0.06,0.09,0.0,0.02,0.17,72.0,54.0,7.0,60.0,SimBin,E
5881,NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71.0,31.0,8.2,11.0,High Voltage Software,E
5882,Professional Fisherman's Tour: Northern Hemisphere,DS,2007,Sports,505 Games,0.16,0.0,0.0,0.01,0.17,,,,,Starfish,E
5883,Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,66.0,24.0,9.1,14.0,Page 44 Studios,E
5884,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,72.0,37.0,4.7,399.0,Obsidian Entertainment,T
5885,The Hobbit,GC,2003,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17,61.0,17.0,7.3,8.0,Inevitable Entertainment,E
5886,MotoGP 15,PS4,2015,Racing,Milestone S.r.l.,0.0,0.12,0.03,0.02,0.17,66.0,15.0,,,Milestone S.r.l,
5887,Skate it,DS,2008,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.17,72.0,13.0,7.8,12.0,Exient Entertainment,E
5888,Cabela's Legendary Adventures,Wii,2008,Sports,Activision,0.16,0.0,0.0,0.01,0.17,,,,,FUN Labs,T
5889,True Crime: New York City,GC,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,25.0,8.8,24.0,Exakt,M
5890,Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,82.0,35.0,8.7,15.0,Swingin' Ape,T
5891,Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.0,35.0,7.6,74.0,Koei Tecmo Games,T
5892,Trauma Team,Wii,0,Simulation,Unknown,0.14,0.0,0.02,0.01,0.17,82.0,29.0,8.8,25.0,Atlus,T
5893,The Secret World,PC,2012,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74.0,55.0,8.2,1326.0,Funcom,M
5894,Ice Age: Dawn of the Dinosaurs,PS2,2009,Action,Activision,0.08,0.07,0.0,0.02,0.17,,,,,Activision,E10+
5895,ESPN Final Round Golf 2002,GBA,2001,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17,70.0,10.0,,,Konami Computer Entertainment Nagoya,E
5896,Iron Chef America: Supreme Cuisine,Wii,2008,Simulation,Destineer,0.16,0.0,0.0,0.01,0.17,42.0,4.0,,,Black Lantern Studios,E10+
5897,MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,80.0,19.0,8.3,11.0,BioWare,T
5898,NHL 2K9,X360,2008,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69.0,33.0,6.7,7.0,Visual Concepts,E10+
5899,I Spy: Castle,DS,2011,Puzzle,Scholastic Inc.,0.16,0.0,0.0,0.01,0.17,,,,,Gusto Games,E
5900,Fight Night Round 2,GC,2005,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,87.0,32.0,7.9,7.0,EA Sports,T
5901,Backbreaker,PS3,0,Sports,Unknown,0.16,0.0,0.0,0.01,0.17,58.0,25.0,7.0,52.0,NaturalMotion,E
5902,Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17,73.0,7.0,8.5,6.0,Eurocom Entertainment Software,E
5903,Madden NFL 17,X360,2016,Sports,Electronic Arts,0.14,0.02,0.0,0.02,0.17,,,0.7,6.0,EA Sports,E
5904,Jewel Match,DS,2010,Puzzle,PlayV,0.05,0.11,0.0,0.02,0.17,,,,,Joindots,E
5905,Lost in Blue 3,DS,2007,Adventure,Konami Digital Entertainment,0.09,0.02,0.06,0.01,0.17,59.0,19.0,,,Matrix Software,E10+
5906,Stormrise,PS3,2009,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,51.0,28.0,5.3,20.0,Creative Assembly,M
5907,Psi-Ops: The Mindgate Conspiracy,XB,2004,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84.0,55.0,7.9,18.0,Midway,M
5908,X-Men: The Official Game,X360,2006,Action,Activision,0.16,0.0,0.0,0.01,0.17,52.0,57.0,6.1,20.0,"Z-Axis, Ltd.",T
5909,SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69.0,22.0,6.3,7.0,Argonaut Games,M
5910,Cabela's Legendary Adventures,PSP,2008,Sports,Activision,0.16,0.0,0.0,0.02,0.17,,,,,FUN Labs,T
5911,Pictionary,DS,2010,Puzzle,THQ,0.09,0.06,0.0,0.02,0.17,,,,,ImaginEngine,E
5912,Hitman: HD Trilogy,X360,2013,Action,Square Enix,0.07,0.08,0.0,0.02,0.17,69.0,14.0,7.2,45.0,Io Interactive,M
5913,MX World Tour Featuring Jamie Little,PS2,2005,Racing,Play It,0.08,0.07,0.0,0.02,0.17,52.0,4.0,,,Impulse Games,E
5914,Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,0.08,0.07,0.0,0.02,0.17,68.0,21.0,8.7,14.0,Jaleco Entertainment,T
5915,uDraw Studio: Instant Artist,Wii,2011,Misc,THQ,0.06,0.09,0.0,0.02,0.17,,,,,THQ,E
5916,World Destruction League: Thunder Tanks,PS2,2000,Action,3DO,0.08,0.07,0.0,0.02,0.17,65.0,16.0,5.9,7.0,3DO,T
5917,Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,13.0,4.9,368.0,Ubisoft Paris,M
5918,Backyard Baseball '10,PS2,2009,Sports,Atari,0.08,0.07,0.0,0.02,0.17,,,,,Farsight Studios,E
5919,PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,53.0,39.0,6.1,16.0,Nihilistic,E10+
5920,RoadKill,PS2,2003,Action,Midway Games,0.08,0.07,0.0,0.02,0.17,71.0,27.0,7.9,11.0,Terminal Reality,M
5921,Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17,64.0,6.0,5.0,4.0,Warthog,E
5922,Marvel Super Hero Squad: The Infinity Gauntlet,PS3,2010,Action,THQ,0.12,0.03,0.0,0.02,0.17,54.0,6.0,,,THQ,E10+
5923,The Chronicles of Narnia: Prince Caspian,PS3,2008,Action,Disney Interactive Studios,0.14,0.01,0.0,0.02,0.17,56.0,16.0,5.6,8.0,Traveller's Tales,T
5924,Tak: The Great Juju Challenge,GBA,2005,Platform,THQ,0.12,0.05,0.0,0.0,0.17,52.0,6.0,,,WayForward,E
5925,Top Spin 2,X360,2006,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.17,75.0,52.0,6.8,25.0,Pam Development,E
5926,Hunter: The Reckoning Redeemer,XB,2003,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72.0,26.0,8.6,5.0,High Voltage Software,M
5927,Age of Empires III: Complete Collection,PC,2009,Strategy,Microsoft Game Studios,0.01,0.12,0.0,0.03,0.17,,,8.5,41.0,Microsoft Game Studios,T
5928,Captain America: Super Soldier,X360,2011,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,48.0,6.4,37.0,Next Level Games,T
5929,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.08,0.05,0.0,0.04,0.17,81.0,50.0,8.7,140.0,Spike Chunsoft,M
5930,Thief: Deadly Shadows,XB,2004,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82.0,61.0,7.3,12.0,Ion Storm,M
5931,MotoGP 10/11,PS3,2011,Racing,Capcom,0.04,0.1,0.0,0.03,0.17,68.0,32.0,6.1,23.0,Monumental Games,E
5932,NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,0.16,0.0,0.0,0.01,0.17,79.0,9.0,7.4,7.0,SCEA San Diego Studios,E
5933,Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0.0,0.0,0.17,61.0,5.0,6.9,9.0,Vicarious Visions,E10+
5934,Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.17,77.0,41.0,7.4,16.0,Ignition Entertainment,E
5935,Country Dance: All Stars,X360,2012,Action,GameMill Entertainment,0.16,0.0,0.0,0.01,0.17,,,5.2,5.0,High Voltage Software,E10+
5936,Let's TAP,Wii,2008,Misc,Sega,0.08,0.06,0.01,0.02,0.17,70.0,47.0,6.6,11.0,Prope,E
5937,James Cameron's Dark Angel,PS2,0,Action,Universal Interactive,0.08,0.07,0.0,0.02,0.17,48.0,17.0,6.5,19.0,Radical Entertainment,T
5938,The Lord of the Rings: Aragorn's Quest,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,0.02,0.17,58.0,12.0,6.0,8.0,TT Fusion,T
5939,Spawn: Armageddon,XB,2003,Action,Electronic Arts,0.13,0.04,0.0,0.01,0.17,57.0,27.0,9.2,5.0,Point of View,M
5940,Major League Baseball 2K9,PS2,2009,Sports,Spike,0.08,0.06,0.0,0.02,0.17,,,5.4,5.0,2K Sports,E
5941,Bee Movie Game,X360,2007,Action,Activision,0.16,0.0,0.0,0.01,0.17,71.0,25.0,5.8,13.0,Beenox,E
5942,Luxor 3,Wii,2008,Puzzle,Mumbo Jumbo,0.16,0.0,0.0,0.01,0.17,,,,,MumboJumbo,E
5943,Disney's Home on the Range,GBA,2004,Action,Disney Interactive Studios,0.12,0.04,0.0,0.0,0.17,65.0,4.0,,,Artificial Mind and Movement,E
5944,Conception II: Children of the Seven Stars,PSV,2013,Role-Playing,Screenlife,0.1,0.0,0.04,0.03,0.17,62.0,24.0,7.6,118.0,Spike,M
5945,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.09,0.06,0.0,0.01,0.17,83.0,18.0,7.2,175.0,Eidos Montreal,M
5946,Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,0.04,0.12,0.0,0.02,0.17,63.0,12.0,7.7,7.0,Deep Silver,E
5947,FaceBreaker,PS3,2008,Fighting,Electronic Arts,0.13,0.02,0.0,0.02,0.17,53.0,37.0,3.8,20.0,EA Canada,T
5948,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,0.02,0.13,0.0,0.02,0.17,78.0,23.0,8.8,431.0,Pandemic Studios,T
5949,Digimon Story: Cyber Sleuth,PSV,2015,Role-Playing,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,8.8,92.0,Media Vision,T
5950,Gallop Racer 2001,PS2,2001,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,71.0,11.0,9.1,56.0,Tecmo,E
5951,Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,0.13,0.02,0.0,0.02,0.17,47.0,23.0,6.1,10.0,Krome Studios,T
5952,MotoGP 09/10,X360,2010,Racing,Capcom,0.07,0.09,0.0,0.02,0.17,69.0,41.0,5.7,41.0,Monumental Games,E
5953,Bratz Kidz,Wii,2008,Misc,Game Factory,0.16,0.0,0.0,0.01,0.17,,,,,EKO Software,E
5954,Catwoman,PS2,2004,Action,Electronic Arts,0.08,0.06,0.0,0.02,0.17,46.0,35.0,6.9,13.0,Argonaut Games,T
5955,Garfield: Lasagna World Tour,PS2,2007,Action,Blast! Entertainment Ltd,0.08,0.06,0.0,0.02,0.17,,,,,EKO Software,E
5956,Monsters vs. Aliens,X360,2009,Action,Activision,0.12,0.03,0.0,0.01,0.17,63.0,31.0,6.6,7.0,Beenox,E10+
5957,Beat Down: Fists of Vengeance,PS2,2005,Action,Capcom,0.04,0.03,0.09,0.01,0.17,48.0,33.0,8.1,12.0,Cavia Inc.,M
5958,World Destruction League: Thunder Tanks,PS,2000,Action,3DO,0.09,0.06,0.0,0.01,0.17,35.0,4.0,1.2,6.0,3DO,T
5959,Terminator 3: The Redemption,PS2,2004,Shooter,Atari,0.08,0.06,0.0,0.02,0.17,68.0,29.0,8.0,11.0,Paradigm Entertainment,T
5960,Anarchy Reigns,X360,2012,Action,Sega,0.12,0.02,0.02,0.01,0.17,73.0,38.0,7.9,105.0,PlatinumGames,M
5961,SSX On Tour,GC,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17,80.0,27.0,7.5,14.0,EA Canada,E
5962,Bladestorm: Nightmare,PS4,2015,Action,Tecmo Koei,0.08,0.04,0.03,0.02,0.17,58.0,33.0,6.5,21.0,Omega Force,T
5963,Fairytale Fights,X360,2009,Action,Playlogic Game Factory,0.14,0.02,0.0,0.01,0.17,51.0,47.0,6.2,12.0,"Playlogic, The Game Factory",M
5964,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.01,0.17,78.0,7.0,8.1,124.0,TT Games,E10+
5965,James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,0.12,0.04,0.0,0.0,0.17,73.0,17.0,8.3,11.0,Griptonite Games,T
5966,Shrek Extra Large,GC,2002,Platform,TDK Mediactive,0.13,0.03,0.0,0.0,0.17,36.0,6.0,5.6,23.0,Digital Illusions,T
5967,World Tour Soccer 2006,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.17,56.0,20.0,6.0,7.0,SCEE London Studio,E
5968,Gunvalkyrie,XB,2002,Shooter,Infogrames,0.13,0.04,0.0,0.01,0.17,73.0,28.0,7.3,10.0,Smilebit,T
5969,Jillian Michaels Fitness Ultimatum 2011,Wii,2010,Sports,D3Publisher,0.16,0.0,0.0,0.01,0.17,,,,,D3Publisher,E
5970,State of Emergency,XB,2003,Action,Take-Two Interactive,0.13,0.04,0.0,0.01,0.17,67.0,21.0,6.3,11.0,VIS Entertainment,M
5971,Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17,72.0,10.0,8.3,7.0,T&E Soft,E
5972,Fuzion Frenzy 2,X360,2007,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17,49.0,47.0,5.2,31.0,Hudson Soft,E10+
5973,Demon Gaze,PSV,2013,Role-Playing,Nippon Ichi Software,0.04,0.02,0.08,0.02,0.17,70.0,38.0,7.4,129.0,Experience Inc.,T
5974,Clock Tower II: The Struggle Within,PS,1998,Adventure,Human Entertainment,0.02,0.01,0.12,0.01,0.17,49.0,5.0,5.7,7.0,Human Entertainment,M
5975,Batman Beyond: Return of the Joker,PS,2000,Action,Ubisoft,0.09,0.06,0.0,0.01,0.17,,,4.3,7.0,Kemco,
5976,My French Coach,DS,2007,Misc,Ubisoft,0.14,0.01,0.0,0.01,0.17,,,,,Ubisoft,E
5977,CSI: Fatal Conspiracy,X360,2010,Adventure,Ubisoft,0.11,0.04,0.0,0.01,0.17,42.0,9.0,4.8,4.0,Telltale Games,M
5978,Mega Man Network Transmission,GC,2003,Platform,Capcom,0.13,0.03,0.0,0.0,0.17,65.0,28.0,7.6,13.0,Arika,E
5979,Fairytale Fights,PS3,2009,Action,Playlogic Game Factory,0.11,0.03,0.0,0.02,0.17,53.0,34.0,6.0,22.0,"Playlogic, The Game Factory",M
5980,How to Train Your Dragon 2,X360,2014,Adventure,Little Orbit,0.05,0.1,0.0,0.01,0.17,,,2.9,7.0,Torus Games,E10+
5981,RC Revenge Pro,PS2,2000,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.17,49.0,13.0,7.6,7.0,Acclaim,E
5982,G-Force,X360,2009,Action,Disney Interactive Studios,0.11,0.05,0.0,0.01,0.17,68.0,33.0,7.0,9.0,Eurocom Entertainment Software,E10+
5983,Surf's Up,Wii,2007,Sports,Ubisoft,0.15,0.0,0.0,0.01,0.17,64.0,9.0,,,Ubisoft Montreal,E10+
5984,Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,50.0,15.0,5.0,7.0,Paradox Development,M
5985,Gauntlet: Dark Legacy,XB,2002,Action,Midway Games,0.13,0.04,0.0,0.01,0.17,54.0,9.0,8.9,10.0,Midway,T
5986,Time and Eternity,PS3,2012,Role-Playing,Nippon Ichi Software,0.06,0.03,0.06,0.02,0.17,42.0,40.0,5.0,78.0,"Image Epoch, Imageepoch",T
5987,Lost Kingdoms,GC,2002,Role-Playing,Activision,0.1,0.02,0.04,0.0,0.17,72.0,22.0,8.0,15.0,From Software,T
5988,Brunswick Cosmic Bowling,Wii,2010,Sports,GameMill Entertainment,0.16,0.0,0.0,0.01,0.17,,,,,CokeM Interactive,E
5989,Pursuit Force: Extreme Justice,PSP,2007,Action,Sony Computer Entertainment,0.07,0.06,0.0,0.03,0.17,73.0,44.0,7.6,11.0,Bigbig Studios,T
5990,Disney Sing It: Family Hits,PS3,2010,Misc,Disney Interactive Studios,0.11,0.03,0.0,0.02,0.17,72.0,4.0,,,Disney Interactive Studios,E
5991,The Cursed Crusade,PS3,2011,Action,DTP Entertainment,0.07,0.06,0.01,0.03,0.17,45.0,17.0,5.0,26.0,Kylotonn,M
5992,Ridge Racer Unbounded,PS3,2012,Racing,Namco Bandai Games,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6.0,29.0,Bugbear,T
5993,Wolfenstein 3D,GBA,2002,Shooter,BAM! Entertainment,0.12,0.04,0.0,0.0,0.17,57.0,9.0,6.0,7.0,Stalker Entertainment,M
